# word	per_million
穿出	1.8992
金桔	1.8991
廚	1.8991
台科	1.8991
織品	1.8990
名勝	1.8988
初春	1.8986
從天而降	1.8984
鐘錶	1.8984
缺損	1.8982
豬舍	1.8982
言說	1.8982
梵文	1.8980
駐外	1.8979
自貿	1.8979
違章	1.8978
復興鄉	1.8977
文句	1.8977
放牛	1.8976
聯席	1.8974
拆卸	1.8973
震怒	1.8971
對焦	1.8970
聖殿	1.8969
整備	1.8969
大觀園	1.8969
哀嚎	1.8968
傳至	1.8965
出具	1.8965
老手	1.8964
認出來	1.8963
懷特	1.8961
增溫	1.8960
大步	1.8960
巴塞隆納	1.8959
書屋	1.8959
女皇	1.8958
宜蘭人	1.8957
討人喜歡	1.8956
森嚴	1.8955
猛力	1.8954
童星	1.8953
派別	1.8953
購買力	1.8951
引薦	1.8950
洞悉	1.8948
英姿	1.8948
漁場	1.8947
潛勢	1.8943
整體性	1.8942
抹滅	1.8938
糖水	1.8937
彎彎	1.8935
達摩	1.8934
外露	1.8932
哈瑪斯	1.8932
扳	1.8931
和風	1.8929
休息區	1.8928
猶太教	1.8926
幼子	1.8923
貝利	1.8919
雞婆	1.8917
痘痘	1.8917
山溝	1.8915
念到	1.8915
種滿	1.8912
馴服	1.8911
健美	1.8911
屋齡	1.8906
洄游	1.8903
東京都	1.8902
長矛	1.8898
領事	1.8897
單程	1.8897
立定	1.8894
肥美	1.8894
遠播	1.8894
系列賽	1.8894
講授	1.8893
炮火	1.8893
桐	1.8891
大屯	1.8890
加註	1.8886
喝下去	1.8885
普及率	1.8883
胰臟癌	1.8883
吃剩	1.8881
莓	1.8881
夜總會	1.8880
林依晨	1.8878
爆笑	1.8874
畫師	1.8874
刻有	1.8874
傍	1.8874
組件	1.8874
方舟	1.8872
新近	1.8872
簍	1.8872
軍費	1.8872
水波	1.8864
沉船	1.8864
進宮	1.8862
所以然	1.8862
疑難雜症	1.8862
慘白	1.8861
偷聽	1.8857
全名	1.8857
業已	1.8851
服飾店	1.8850
剖	1.8849
旗艦店	1.8847
嬸嬸	1.8846
企盼	1.8843
交通費	1.8843
衣領	1.8841
鯨鯊	1.8839
騰空	1.8837
自愛	1.8837
孫兒	1.8836
工務	1.8836
產品線	1.8836
回扣	1.8835
打探	1.8833
所見所聞	1.8832
張學友	1.8832
含笑	1.8828
看望	1.8827
凹凸不平	1.8827
相知	1.8825
黏貼	1.8825
律師團	1.8823
食客	1.8823
死守	1.8822
延展	1.8822
為所欲為	1.8819
分秒	1.8816
豁免	1.8816
確知	1.8816
出刊	1.8816
私事	1.8814
良師	1.8813
蒸籠	1.8811
貢獻獎	1.8810
上文	1.8810
秘境	1.8807
深長	1.8805
與日俱增	1.8803
少婦	1.8801
九時	1.8796
掃帚	1.8795
撿來	1.8795
原位	1.8794
北投區	1.8792
眼影	1.8791
花用	1.8791
埋沒	1.8791
設攤	1.8790
教好	1.8789
煙斗	1.8788
王者	1.8784
放肆	1.8783
面相	1.8780
執教	1.8776
未婚夫	1.8775
淡海	1.8772
新星	1.8771
鞘	1.8768
遊戲場	1.8767
地方官	1.8766
幽靜	1.8764
生父	1.8764
紙鈔	1.8764
球王	1.8762
粗俗	1.8762
慶功宴	1.8761
引申	1.8761
肌群	1.8758
同屬	1.8752
劉表	1.8752
法布爾	1.8752
秀場	1.8750
毛皮	1.8748
勞委會	1.8747
形貌	1.8746
提姆	1.8744
唸完	1.8743
拔擢	1.8741
奏鳴曲	1.8741
同意權	1.8740
假面	1.8739
實是	1.8737
吃醋	1.8737
譯成	1.8735
茶包	1.8734
灌水	1.8734
暗戀	1.8734
痛失	1.8734
婚嫁	1.8733
安康	1.8732
灌木叢	1.8732
搜索票	1.8732
神韻	1.8731
蹬	1.8731
古琴	1.8730
梅山	1.8726
怠	1.8723
補給站	1.8723
挺拔	1.8723
廣納	1.8722
刀口	1.8722
幻	1.8721
闔家	1.8721
濕熱	1.8720
柏油路	1.8718
鹹鹹	1.8715
槍決	1.8711
選讀	1.8708
盤據	1.8708
六十三	1.8708
遺傳學	1.8704
靠岸	1.8699
譏笑	1.8698
土堆	1.8697
絲絨	1.8696
入會	1.8696
利己	1.8695
維度	1.8690
不正	1.8690
面面相覷	1.8689
耿耿於懷	1.8689
好強	1.8685
古坑鄉	1.8681
東西向	1.8680
候車	1.8680
掛零	1.8679
書庫	1.8677
始終如一	1.8677
直系	1.8674
王菲	1.8672
南轅北轍	1.8670
理當	1.8669
皮下	1.8669
建制	1.8667
阿諾	1.8667
海選	1.8666
月子	1.8665
小傢伙	1.8665
荀子	1.8663
負成長	1.8661
大起	1.8660
面部	1.8660
妃子	1.8659
台中縣	1.8656
發笑	1.8653
回甘	1.8651
通明	1.8650
偵破	1.8648
墜機	1.8646
掐	1.8643
炙	1.8641
餘裕	1.8640
開園	1.8636
度假村	1.8636
花蜜	1.8636
魚缸	1.8635
開開心心	1.8633
深意	1.8632
家父	1.8632
智慧化	1.8630
眼色	1.8629
信貸	1.8628
獨奏	1.8627
神經元	1.8626
童謠	1.8626
現時	1.8625
傳送到	1.8623
買菜	1.8623
驚見	1.8620
大同區	1.8620
敗仗	1.8618
刺骨	1.8618
南朝	1.8616
趨前	1.8616
南面	1.8616
纍纍	1.8616
一體化	1.8614
仲夏	1.8614
福岡	1.8613
海角	1.8613
臭氧層	1.8610
灑脫	1.8608
迫	1.8607
偏食	1.8607
安居	1.8606
金庫	1.8605
身歷其境	1.8604
特賣會	1.8602
滋長	1.8600
分文	1.8600
坐好	1.8599
無濟於事	1.8598
嫂	1.8597
臺中市	1.8597
非裔	1.8597
鈍	1.8596
西門慶	1.8593
處女作	1.8592
晨曦	1.8590
拉鋸	1.8590
滿頭大汗	1.8586
責成	1.8585
破口大罵	1.8584
餛飩	1.8583
高強	1.8582
醬菜	1.8582
名貴	1.8577
充氣	1.8576
拆下來	1.8575
努爾哈赤	1.8575
良藥	1.8575
校友會	1.8575
描	1.8574
清償	1.8573
直升	1.8573
玉器	1.8573
課桌椅	1.8572
清早	1.8572
果香	1.8570
接吻	1.8566
路障	1.8564
跪拜	1.8563
水聲	1.8562
根莖	1.8561
魁梧	1.8561
尹	1.8560
己經	1.8559
口令	1.8558
學佛	1.8557
矮化	1.8557
誣陷	1.8554
如常	1.8554
難找	1.8553
鬼怪	1.8553
嘎然	1.8552
滅頂	1.8551
搶通	1.8551
回收率	1.8550
折疊	1.8550
建築業	1.8547
自組	1.8545
挑出來	1.8544
驅逐艦	1.8542
源起	1.8541
灌注	1.8541
頂嘴	1.8540
漸進式	1.8538
蘭陽溪	1.8538
元大	1.8535
修整	1.8532
未雨綢繆	1.8528
塵世	1.8525
尊榮	1.8524
五色	1.8524
瑪丹娜	1.8524
本票	1.8524
剪斷	1.8521
李斯特	1.8521
天窗	1.8520
大不如前	1.8519
揖	1.8519
週三	1.8519
離場	1.8519
馬卡龍	1.8517
術科	1.8516
畫完	1.8516
提袋	1.8515
歪斜	1.8514
牲口	1.8514
八點半	1.8512
拱橋	1.8512
例假日	1.8511
牧羊人	1.8510
斬釘截鐵	1.8509
心臟科	1.8508
供應量	1.8508
靈驗	1.8507
伍德	1.8506
鰲拜	1.8504
匯出	1.8504
老大哥	1.8503
稅捐	1.8502
洋樓	1.8501
理髮	1.8501
怔	1.8499
藝術展	1.8497
混戰	1.8497
棉花糖	1.8497
經不起	1.8496
喪偶	1.8495
王熙鳳	1.8491
計策	1.8490
電氣	1.8489
睜眼	1.8488
巨幅	1.8488
鐘樓	1.8482
花蓮港	1.8476
相左	1.8473
周密	1.8473
賽場	1.8472
味噌	1.8470
破功	1.8469
酒鬼	1.8468
羅蘭	1.8468
錦	1.8466
黏稠	1.8465
禿	1.8465
沙土	1.8463
四伏	1.8463
忖	1.8463
油溫	1.8460
測出	1.8459
連串	1.8459
死訊	1.8458
上蒼	1.8458
曲解	1.8457
沖積	1.8455
酒類	1.8454
突飛猛進	1.8450
放涼	1.8448
家樂福	1.8447
為敵	1.8447
井水	1.8446
依戀	1.8446
白眼	1.8445
通行證	1.8440
國務	1.8437
公安部	1.8437
筊	1.8435
情報局	1.8434
翻面	1.8434
舊事	1.8433
大吃	1.8433
定向	1.8432
至多	1.8431
水稻田	1.8431
捻	1.8429
土狗	1.8429
俏	1.8429
逃過	1.8426
壯舉	1.8425
鳥籠	1.8424
遙遙無期	1.8423
加到	1.8422
說罷	1.8421
中道	1.8421
乞討	1.8419
遠勝	1.8419
求偶	1.8418
李宗盛	1.8417
疲弱	1.8413
大賣	1.8413
懸吊	1.8412
顧到	1.8412
天水	1.8410
元代	1.8410
勸進	1.8410
翻山越嶺	1.8409
源源	1.8406
回頭路	1.8405
山歌	1.8404
站崗	1.8404
高塔	1.8404
奴役	1.8403
跳腳	1.8403
六百多	1.8401
自始至終	1.8400
關係法	1.8399
喜馬拉雅山	1.8397
陳映真	1.8397
南明	1.8395
一層層	1.8392
嬰兒車	1.8391
重耳	1.8390
隊形	1.8389
六十六	1.8388
武田	1.8388
搬去	1.8386
變局	1.8384
竊聽	1.8384
國畫	1.8381
外野手	1.8379
金兵	1.8379
陳屍	1.8379
海南島	1.8378
歷史系	1.8377
事半功倍	1.8376
啞	1.8376
陽氣	1.8372
諭	1.8372
調好	1.8371
觀景台	1.8371
王氏	1.8370
生硬	1.8369
金飾	1.8369
統計局	1.8368
走讀	1.8365
幫幫	1.8363
黨國	1.8356
手鐲	1.8356
著述	1.8351
悔改	1.8350
模	1.8348
香茅	1.8348
請命	1.8347
嗤之以鼻	1.8345
圍起來	1.8345
不慌不忙	1.8345
摔傷	1.8342
砸到	1.8341
寒氣	1.8340
減退	1.8340
麻州	1.8340
正值	1.8340
轟轟烈烈	1.8339
出版商	1.8336
配給	1.8336
奮勇	1.8335
女強人	1.8333
文學館	1.8332
難纏	1.8331
短袖	1.8331
稱羨	1.8331
尋人	1.8330
譬喻	1.8330
分外	1.8328
不周	1.8327
什葉派	1.8327
加菜	1.8326
弧	1.8326
冒雨	1.8324
僑胞	1.8324
斜斜	1.8323
磁性	1.8322
城邦	1.8318
迎春	1.8317
水文	1.8315
策動	1.8315
病榻	1.8315
毛線	1.8314
腦血管	1.8312
考究	1.8311
矽	1.8310
明軍	1.8310
進站	1.8309
霍亂	1.8308
不諱	1.8307
摔跤	1.8307
朱宗慶	1.8304
移位	1.8302
大兵	1.8299
自力更生	1.8299
希拉	1.8298
孔隙	1.8297
鼻酸	1.8296
宣傳車	1.8292
晨間	1.8292
哲	1.8290
龍應台	1.8289
競速	1.8287
大伯	1.8286
慢下來	1.8286
履歷表	1.8286
定量	1.8284
劃過	1.8284
地窖	1.8282
拉大	1.8278
連根	1.8276
運動家	1.8275
唏噓	1.8272
綠竹筍	1.8271
義理	1.8270
橫渡	1.8270
墜樓	1.8268
一陣陣	1.8268
撫卹	1.8266
佛羅里達州	1.8266
難為	1.8265
鯖	1.8263
南陽	1.8262
喜鵲	1.8260
五結鄉	1.8260
省級	1.8260
黃泉	1.8260
恩寵	1.8259
遍野	1.8258
銓敘部	1.8257
曬傷	1.8256
空位	1.8255
愁眉苦臉	1.8255
娶妻	1.8252
超好	1.8249
腎上腺	1.8248
造影	1.8246
併吞	1.8243
阿哥	1.8237
水水	1.8236
蓬鬆	1.8235
幾度	1.8233
徵集	1.8231
自許	1.8230
下顎	1.8229
疫病	1.8227
碾	1.8227
天眼	1.8225
雕塑家	1.8222
摔角	1.8222
緯	1.8220
放養	1.8219
車展	1.8218
葡萄牙人	1.8218
排毒	1.8215
染成	1.8215
作詞	1.8214
激	1.8212
文化界	1.8211
七號	1.8211
化學家	1.8206
大媽	1.8201
徒增	1.8201
用料	1.8200
純白	1.8195
場長	1.8195
謊話	1.8194
內亂	1.8194
如影隨形	1.8193
花花草草	1.8192
愛子	1.8190
赦	1.8189
特派員	1.8186
高畫質	1.8183
立為	1.8182
汰舊換新	1.8180
市地	1.8177
贈與	1.8177
榮華富貴	1.8177
夏娃	1.8175
金龍	1.8173
媒	1.8173
爬坡	1.8172
驚天動地	1.8172
無痕	1.8170
壁虎	1.8169
留待	1.8169
環視	1.8166
絹	1.8165
舒展	1.8162
對照組	1.8159
駐華	1.8157
拘禁	1.8157
爬蟲類	1.8151
消耗掉	1.8150
異性戀	1.8149
籠統	1.8149
斑馬	1.8147
實驗性	1.8146
振	1.8144
遠航	1.8142
檢核	1.8140
訓斥	1.8140
食鹽	1.8138
香醇	1.8138
發號施令	1.8134
沒命	1.8133
鬼臉	1.8132
長途跋涉	1.8132
停機	1.8132
劃下	1.8130
送件	1.8130
滿州	1.8129
轉發	1.8129
特賣	1.8128
探查	1.8127
意為	1.8125
不甘示弱	1.8124
張艾嘉	1.8124
緊鑼密鼓	1.8124
小品文	1.8123
著落	1.8122
進行到	1.8121
畫下來	1.8121
盜版	1.8121
雲豹	1.8121
灰白	1.8116
撞球	1.8116
文雅	1.8115
內海	1.8113
笑出來	1.8111
文化人	1.8111
大相逕庭	1.8108
悶悶	1.8107
聖母峰	1.8107
異想天開	1.8106
賣方	1.8103
總工會	1.8102
古今中外	1.8101
澡堂	1.8100
營火	1.8100
惆悵	1.8098
育嬰	1.8097
高台	1.8096
滲出	1.8095
秉	1.8095
鐵鍊	1.8091
小龍	1.8090
利誘	1.8090
總指揮	1.8090
鋪滿	1.8088
螢光幕	1.8087
課表	1.8085
知音	1.8085
折損	1.8081
丹田	1.8080
宗室	1.8080
臭臭	1.8079
三重區	1.8078
解聘	1.8078
有機體	1.8077
寓	1.8077
動心	1.8076
錯落	1.8075
監工	1.8075
東非	1.8074
遺詔	1.8071
尋短	1.8069
中輟	1.8068
民風	1.8068
太魯閣族	1.8067
美食街	1.8064
威武	1.8063
悲憫	1.8062
記性	1.8062
偷來	1.8061
郵遞	1.8061
同輩	1.8061
太郎	1.8061
婚變	1.8060
見見	1.8057
忠誠度	1.8055
封住	1.8054
女侍	1.8053
監護權	1.8052
公害	1.8052
上山下海	1.8052
海芋	1.8050
稠密	1.8048
倍感	1.8048
班子	1.8045
第十六	1.8045
被窩	1.8044
楊家	1.8044
頭尾	1.8043
倒到	1.8042
明文規定	1.8041
斬斷	1.8041
國考	1.8040
側身	1.8040
壓克力	1.8039
部件	1.8039
貌似	1.8039
海棠	1.8036
緊身	1.8036
投影機	1.8035
衝過來	1.8034
濕疹	1.8029
甲級	1.8028
農婦	1.8028
離峰	1.8027
早飯	1.8027
流蘇	1.8027
渙散	1.8026
弘	1.8023
坐坐	1.8021
龍井	1.8020
名畫	1.8020
仰頭	1.8019
接機	1.8019
賈母	1.8014
練到	1.8014
傳授給	1.8012
日商	1.8012
儲藏室	1.8012
琴聲	1.8010
粗大	1.8009
死黨	1.8008
脂	1.8007
抵銷	1.8006
祠堂	1.8004
攪局	1.8004
水木	1.8001
畫法	1.8000
新房	1.8000
鈾	1.7997
門號	1.7996
外線	1.7995
開春	1.7994
消防署	1.7993
休眠	1.7989
百分之六十	1.7987
光圈	1.7987
可敬	1.7983
肝火	1.7978
艾草	1.7978
歌德	1.7976
中尉	1.7975
家當	1.7974
應有盡有	1.7974
齊王	1.7972
腦幹	1.7968
醒悟	1.7968
明末	1.7968
斜紋	1.7968
晾乾	1.7967
得救	1.7967
避風港	1.7965
路邊攤	1.7964
紅檜	1.7963
鼻咽癌	1.7963
琥珀	1.7963
阿亮	1.7960
商旅	1.7958
日曆	1.7955
業障	1.7952
暗號	1.7952
特斯拉	1.7949
衰落	1.7948
核化	1.7947
大打折扣	1.7946
魔王	1.7945
取走	1.7944
敗退	1.7944
待客	1.7942
市井	1.7939
候選	1.7939
夫子	1.7939
破例	1.7939
渾身解數	1.7938
一意孤行	1.7937
才氣	1.7937
鎂光燈	1.7937
藏起來	1.7935
側門	1.7935
莫迪	1.7935
總投資	1.7934
竹筏	1.7934
喜慶	1.7928
下級	1.7927
洋芋片	1.7926
小丑魚	1.7926
糰	1.7926
寇	1.7925
鳥瞰	1.7925
比鄰	1.7923
天哪	1.7920
麥克斯	1.7918
合意	1.7918
雕琢	1.7917
決選	1.7913
結結巴巴	1.7913
首重	1.7912
精於	1.7911
確鑿	1.7909
接頭	1.7908
大化	1.7907
煮到	1.7905
漫威	1.7904
西屯區	1.7904
陳奕迅	1.7904
機長	1.7903
眾說紛紜	1.7902
行宮	1.7901
減量	1.7901
傳染性	1.7900
摘錄	1.7899
退卻	1.7898
管理學	1.7897
飯桌	1.7896
一統	1.7896
婆羅門	1.7892
一壘	1.7891
自利	1.7891
長生不老	1.7890
詹森	1.7890
發售	1.7889
正殿	1.7886
咖啡機	1.7885
般若	1.7885
體感	1.7884
口口聲聲	1.7883
搖搖欲墜	1.7878
風騷	1.7878
幹員	1.7876
解析度	1.7876
教務長	1.7875
放回去	1.7874
官田	1.7874
玉女	1.7873
家書	1.7873
豈是	1.7872
吃重	1.7871
呆滯	1.7869
爭先恐後	1.7868
規	1.7868
專政	1.7867
欠債	1.7864
短裙	1.7863
竹葉	1.7863
兒歌	1.7860
分野	1.7860
秀林鄉	1.7859
飛抵	1.7859
開源	1.7856
扼要	1.7856
漢學	1.7852
呱呱	1.7851
存入	1.7851
五十九	1.7851
吳郭魚	1.7850
買得起	1.7850
僅只	1.7847
大肚	1.7844
誠然	1.7844
李自成	1.7842
立方	1.7840
飛車	1.7839
烏拉圭	1.7838
晨光	1.7837
宏	1.7836
閒話	1.7835
凸顯出	1.7831
饗	1.7830
太平天國	1.7827
推卸	1.7825
械鬥	1.7824
開演	1.7824
佛羅里達	1.7821
空轉	1.7821
無尾熊	1.7821
應運而生	1.7820
成堆	1.7819
自殘	1.7819
鐵鍋	1.7818
社科院	1.7817
魯國	1.7817
聶隱娘	1.7816
扇形	1.7813
白米飯	1.7813
宅院	1.7813
檳榔攤	1.7812
黑猩猩	1.7806
孤僻	1.7806
門廳	1.7804
內文	1.7804
女人味	1.7802
裝束	1.7801
保險箱	1.7800
酷似	1.7799
朝天	1.7798
梳子	1.7798
沐	1.7794
士林區	1.7793
清潔工	1.7791
隱士	1.7788
棚子	1.7788
帝位	1.7786
水族館	1.7785
位移	1.7783
情急	1.7782
心煩	1.7782
相異	1.7780
銘傳	1.7779
皮肉	1.7774
飛躍	1.7774
疲軟	1.7770
北港溪	1.7768
維納斯	1.7768
頰	1.7764
引燃	1.7762
茶葉蛋	1.7762
偏袒	1.7762
再生紙	1.7759
徒然	1.7758
雙軌	1.7756
樑柱	1.7756
攪動	1.7752
永平	1.7750
窟	1.7750
晚清	1.7749
血本無歸	1.7747
英才	1.7747
余光中	1.7747
海星	1.7745
毒液	1.7745
撐開	1.7744
薑黃	1.7743
修持	1.7742
國門	1.7741
涼涼	1.7739
博學	1.7739
戲班	1.7738
驚駭	1.7736
俗語	1.7736
雲南省	1.7736
屹立不搖	1.7736
寬宏	1.7736
高濃度	1.7735
全文	1.7734
雲霄飛車	1.7733
飲料店	1.7733
天災人禍	1.7732
強制性	1.7732
豈非	1.7731
全家福	1.7731
影史	1.7730
氟	1.7730
中醫藥	1.7729
字數	1.7729
裙	1.7728
飽覽	1.7724
原處	1.7723
談吐	1.7720
金邊	1.7719
短小	1.7718
效勞	1.7717
交響樂	1.7712
扣上	1.7712
茂林	1.7712
薩爾瓦多	1.7710
鴨蛋	1.7709
自造	1.7707
親赴	1.7707
感歎	1.7706
消災	1.7705
餘震	1.7704
高密度	1.7703
撞傷	1.7703
小艇	1.7697
紅心	1.7697
濕透	1.7696
寫有	1.7695
攻略	1.7694
試劑	1.7691
衝出來	1.7688
李隆基	1.7688
誦	1.7687
解決不了	1.7686
奔騰	1.7686
蘿拉	1.7683
力心	1.7682
空域	1.7682
言教	1.7681
路標	1.7681
低級	1.7681
踏查	1.7679
臉盆	1.7678
合掌	1.7678
弄丟	1.7677
顯學	1.7675
綁上	1.7672
中西醫	1.7672
總人數	1.7668
黃曉明	1.7667
報喜	1.7664
楷書	1.7664
仁和	1.7663
皮球	1.7661
財運	1.7659
豆芽	1.7659
動腦	1.7659
概況	1.7659
發揮出來	1.7658
拔管	1.7655
無業	1.7655
看漲	1.7653
何故	1.7651
雍	1.7646
芥末	1.7646
惡果	1.7644
換季	1.7643
跑過	1.7641
貂蟬	1.7639
藥理	1.7636
閱覽	1.7636
銀行團	1.7635
放低	1.7635
老漢	1.7635
嫩芽	1.7634
列隊	1.7633
父老	1.7632
抬頭挺胸	1.7631
呆板	1.7631
汛期	1.7628
網狀	1.7627
廳堂	1.7627
天壤之別	1.7626
說文	1.7625
爭奪戰	1.7624
除臭	1.7621
公署	1.7620
琺瑯	1.7619
硫酸	1.7617
靜待	1.7616
修成	1.7613
強姦	1.7611
瘋傳	1.7610
不落人後	1.7609
拴	1.7609
需用	1.7607
跳水	1.7606
雙頰	1.7604
遷出	1.7603
餉	1.7600
花青素	1.7600
絕倫	1.7600
手推車	1.7599
扁擔	1.7599
雙薪	1.7598
納達爾	1.7598
伯恩	1.7598
相接	1.7597
畫龍點睛	1.7597
闔上	1.7596
炒蛋	1.7595
胭脂	1.7592
臭氣	1.7592
信誓旦旦	1.7592
發行量	1.7590
硬漢	1.7590
大難	1.7588
貼滿	1.7588
隱沒	1.7587
酒家	1.7585
阿姆斯壯	1.7585
瞠目結舌	1.7582
滾燙	1.7582
跳下來	1.7582
白先勇	1.7581
單手	1.7580
茉莉花	1.7579
匍匐	1.7579
胃腸	1.7578
掛勾	1.7577
互有	1.7576
卅六	1.7574
接住	1.7574
切合	1.7572
口吃	1.7572
賠償金	1.7571
坐滿	1.7571
養殖場	1.7569
草創	1.7568
軍國主義	1.7568
舞廳	1.7567
行得通	1.7567
物色	1.7567
鞭	1.7567
茅屋	1.7566
教唆	1.7563
一本正經	1.7563
退票	1.7561
舵	1.7561
鏗鏘	1.7560
商辦	1.7560
從寬	1.7559
無與倫比	1.7558
兼併	1.7558
薑片	1.7554
明說	1.7554
去向	1.7553
電視網	1.7550
調職	1.7549
調回	1.7545
二十六年	1.7545
保留區	1.7544
前導	1.7544
豆腐乳	1.7540
陳寅恪	1.7540
蛀	1.7539
坂	1.7538
手足無措	1.7538
玄宗	1.7532
生產出來	1.7532
點起	1.7528
使盡	1.7526
縱向	1.7525
海明威	1.7523
壽星	1.7521
碧	1.7516
接應	1.7516
不去	1.7515
中元節	1.7515
徵狀	1.7514
愈加	1.7513
麝香	1.7513
六十八	1.7512
摔到	1.7511
數落	1.7509
掃射	1.7509
海大	1.7507
審酌	1.7507
酥酥	1.7507
泌尿	1.7506
披索	1.7506
鹿港鎮	1.7504
絲線	1.7501
視神經	1.7501
詔	1.7501
名媛	1.7500
牌樓	1.7499
當政	1.7497
集聚	1.7496
糕	1.7494
薪酬	1.7490
繫上	1.7490
仔	1.7489
扔進	1.7489
恆河	1.7484
答謝	1.7484
宣統	1.7483
搜救犬	1.7482
跑走	1.7481
建築群	1.7481
立憲	1.7481
陶冶	1.7477
褪去	1.7475
長安城	1.7475
遠道而來	1.7474
大卡車	1.7472
金人	1.7471
信條	1.7470
燉煮	1.7469
觀察員	1.7465
點選	1.7460
淘	1.7460
稅負	1.7459
暴民	1.7457
執行官	1.7455
肥肉	1.7455
動議	1.7455
死命	1.7454
指證	1.7452
王莽	1.7451
亟待	1.7449
外邊	1.7447
半信半疑	1.7445
渦輪	1.7443
兩回事	1.7440
急急忙忙	1.7440
叫座	1.7439
考古學	1.7438
醣	1.7435
擦擦	1.7435
變性	1.7433
老公公	1.7433
佳里	1.7433
壘球	1.7432
游到	1.7431
大發雷霆	1.7431
阻攔	1.7431
衛國	1.7431
布拉克	1.7426
空談	1.7426
痴	1.7424
無依	1.7424
愛女	1.7424
鬆脫	1.7421
吳王	1.7420
增減	1.7420
布包	1.7420
法警	1.7416
甚於	1.7416
坎	1.7415
鐵橋	1.7414
收賄	1.7411
神器	1.7409
賓士車	1.7407
輾過	1.7404
視作	1.7403
南京市	1.7402
翻越	1.7401
嫦娥	1.7400
接合	1.7399
局限於	1.7399
專頁	1.7399
明治維新	1.7399
媒人	1.7397
具體化	1.7396
風尚	1.7396
垮台	1.7396
汪精衛	1.7393
眩暈	1.7392
沾沾自喜	1.7390
祕魯	1.7389
苑	1.7389
洞察力	1.7388
有點兒	1.7388
艾蜜莉	1.7387
見報	1.7386
餘年	1.7386
哺育	1.7386
煙消雲散	1.7385
開南	1.7385
組合成	1.7384
無語	1.7382
粉嫩	1.7382
驚惶	1.7382
幹練	1.7381
蛇類	1.7381
警覺到	1.7380
半途而廢	1.7379
內容物	1.7379
設身處地	1.7377
詳實	1.7376
茅	1.7376
噴霧	1.7374
三山	1.7373
整理出來	1.7373
追根究柢	1.7372
林語堂	1.7371
蓄勢待發	1.7371
教皇	1.7370
法力	1.7370
徵信	1.7369
新聞系	1.7367
煮開	1.7367
寫寫	1.7367
連累	1.7366
測站	1.7365
周轉	1.7365
作怪	1.7364
被單	1.7363
傷重	1.7363
情愫	1.7360
名望	1.7360
熟透	1.7360
講稿	1.7359
歐陽修	1.7357
一百億	1.7357
政要	1.7356
話語權	1.7355
鼓山	1.7354
摯友	1.7353
芯	1.7353
量能	1.7351
打定	1.7351
偷偷摸摸	1.7350
語錄	1.7348
時有所聞	1.7347
羅馬尼亞	1.7344
掇	1.7344
灼熱	1.7343
轉交	1.7343
心理系	1.7343
發黑	1.7342
天公	1.7342
閒話家常	1.7341
不濟	1.7341
自營	1.7339
微觀	1.7338
風霜	1.7338
帶原者	1.7336
圍捕	1.7336
余天	1.7335
開航	1.7329
附件	1.7327
關起	1.7324
頂住	1.7323
血色	1.7321
發白	1.7320
葬身	1.7320
蘇澳鎮	1.7319
雌雄	1.7319
展館	1.7318
民政	1.7317
業力	1.7316
喜氣洋洋	1.7314
藏品	1.7314
螫	1.7313
打起精神	1.7312
起事	1.7311
花蕊	1.7311
馬雲	1.7308
扣除額	1.7308
非同小可	1.7305
八時	1.7305
冰天雪地	1.7302
跪地	1.7302
毋須	1.7302
祕方	1.7300
遊憩區	1.7299
規費	1.7296
稱帝	1.7295
定下來	1.7295
台南人	1.7294
活該	1.7291
匯兌	1.7290
精打細算	1.7288
獎助	1.7288
中南海	1.7286
大口	1.7286
路易	1.7284
批發價	1.7284
淫	1.7282
短視	1.7282
完賽	1.7282
人來人往	1.7281
成年禮	1.7281
合組	1.7281
鼴鼠	1.7281
淵博	1.7280
撕破	1.7279
搖滾樂	1.7279
立時	1.7279
仁宗	1.7275
解藥	1.7274
徵象	1.7272
嚎啕大哭	1.7270
輸家	1.7268
人犯	1.7267
橘子皮	1.7267
重考	1.7265
相加	1.7263
公案	1.7263
吃葷	1.7263
荷馬	1.7262
金援	1.7261
進港	1.7259
炊	1.7259
好幾千	1.7257
動到	1.7255
私募	1.7254
水壓	1.7254
毗鄰	1.7253
亮出	1.7252
考進	1.7251
厚望	1.7250
皮皮	1.7248
話說	1.7248
社民黨	1.7247
安安靜靜	1.7247
柳樹	1.7246
海堤	1.7245
全軍覆沒	1.7245
氫氧化鈉	1.7244
碘	1.7244
關押	1.7243
露台	1.7243
得道	1.7239
永慶	1.7238
做主	1.7238
躍居	1.7237
鹿鼎記	1.7237
舞弊	1.7234
壓死	1.7234
儀表	1.7231
換算成	1.7230
計算出	1.7229
主幹	1.7229
乳酸	1.7227
悄聲	1.7227
健健康康	1.7225
盟主	1.7221
毫	1.7220
斗篷	1.7220
九千	1.7216
作亂	1.7216
慰留	1.7215
鹿谷	1.7215
身份證	1.7214
按鈴	1.7213
桶柑	1.7213
候	1.7211
泰晤士報	1.7210
掃興	1.7210
歸因於	1.7207
凍傷	1.7205
別名	1.7203
印出來	1.7201
酚	1.7199
贖回	1.7198
謎底	1.7197
禍福	1.7196
噬菌體	1.7195
歸化	1.7191
爬升	1.7187
相似性	1.7187
美稱	1.7186
陣雨	1.7186
先期	1.7185
勃起	1.7185
主控	1.7183
汙垢	1.7183
